id_empenho,id_minuta_empenho,numero_empenho,situacao_empenho,descricao_situacao_empenho,tipo_documento_empenho,descricao_tipo_documento_empenho,status_processamento_empenho,ug_responsavel_empenho,ug_emitente_empenho,descricao_ug_emitente_empenho,fonte_recurso_empenho,plano_interno_empenho,ptres_empenho,grupo_natureza_despesa_empenho,natureza_despesa_empenho,subitem_empenho,categoria_despesa_empenho,modalidade_despesa_empenho,cnpj_beneficiario_empenho,nome_beneficiario_empenho,uf_beneficiario_empenho,numero_ro_empenho,data_emissao_empenho,prioridade_desbloqueio_empenho,valor_empenho,id_plano_acao
26579,2023NME000022128,2023NE007364,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219194.0,4,444041,17,INVESTIMENTO,40,01612533000197,MUNICIPIO DE TURILANDIA,MA,2023RO007400,2023-07-06,31,1500000.0,32908
29171,2023NME000024720,2023NE007371,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,218495.0,4,444041,39,INVESTIMENTO,40,87612883000179,MUNICIPIO DE VICENTE DUTRA,RS,2023RO007407,2023-07-06,82,150000.0,35592
32545,2023NME000028096,2023NE007438,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219318.0,4,444041,33,INVESTIMENTO,40,07102106000145,MUNICIPIO DE DIRCEU ARCOVERDE,PI,2023RO007474,2023-07-06,168,282400.0,38962
24906,2023NME000020455,2023NE007487,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219074.0,3,334041,29,CUSTEIO,40,95640652000105,MUNICIPIO DE CAFEZAL DO SUL,PR,2023RO007523,2023-07-06,61,64604.0,33169
30172,2023NME000025723,2023NE007647,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,218754.0,4,444041,21,INVESTIMENTO,40,03563335000106,MUNICIPIO DE APARECIDA DO TABOADO,MS,2023RO007683,2023-07-06,28,1000000.0,36592
29057,2023NME000024606,2023NE007470,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,218477.0,4,444041,23,INVESTIMENTO,40,22705248000190,MUNICIPIO DE SAO JOAO DO MANTENINHA,MG,2023RO007506,2023-07-06,42,100000.0,35478
29940,2023NME000025490,2023NE007499,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,218661.0,4,444041,23,INVESTIMENTO,40,18307462000111,MUNICIPIO DE SANTA EFIGENIA DE MINAS,MG,2023RO007535,2023-07-06,7,500000.0,36361
26689,2023NME000022238,2023NE007705,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,218355.0,4,444041,47,INVESTIMENTO,40,13095260000130,MUNICIPIO DE ARAUA,SE,2023RO007741,2023-07-06,1312095,200000.0,33040
24842,2023NME000020391,2023NE007719,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219081.0,3,334041,19,CUSTEIO,40,03239019000183,MUNICIPIO DE GUARANTA DO NORTE,MT,2023RO007755,2023-07-06,1269980,50000.0,32941
24822,2023NME000020371,2023NE007808,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,218478.0,3,334041,43,CUSTEIO,40,82928656000133,TUBARÃO,SC,2023RO007844,2023-07-06,108,109362.0,32879
24863,2023NME000020412,2023NE008344,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,218803.0,3,333041,01,CUSTEIO,30,63606479000124,ESTADO DO ACRE,AC,2023RO008380,2023-07-06,44,1036643.0,33012
30713,2023NME000026264,2023NE008509,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,218897.0,4,444041,23,INVESTIMENTO,40,18338178000102,MUNICIPIO DE JUIZ DE FORA,MG,2023RO008545,2023-07-06,60,400000.0,37132
27536,2023NME000023085,2023NE008531,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,218158.0,4,444041,27,INVESTIMENTO,40,08916124000123,SÃO VICENTE DO SERIDÓ,PB,2023RO008567,2023-07-06,88,300000.0,33959
24824,2023NME000020373,2023NE008117,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,218182.0,3,334041,23,CUSTEIO,40,18338178000102,MUNICIPIO DE JUIZ DE FORA,MG,,2023-07-06,120,81532.0,32883
23724,2022NME000018379,,1,Minuta de Empenho,1,Empenho Original,AGUARDANDO_GERACAO_EMPENHO,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207010.0,4,444041,01,INVESTIMENTO,40,04034583000122,MUNICIPIO DE RIO BRANCO,AC,,2022-12-13,55,200000.0,22331
23732,2022NME000018387,,1,Minuta de Empenho,1,Empenho Original,AGUARDANDO_GERACAO_EMPENHO,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207056.0,4,444041,48,INVESTIMENTO,40,01613093000192,MUNICIPIO DE MONTE SANTO DO TOCANTINS,TO,,2022-12-13,59,100000.0,22339
23734,2022NME000018389,,1,Minuta de Empenho,1,Empenho Original,AGUARDANDO_GERACAO_EMPENHO,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207056.0,4,444041,48,INVESTIMENTO,40,37344397000149,MUNICIPIO DE CARIRI DO TOCANTINS,TO,,2022-12-13,80,350000.0,22341
29098,2023NME000024647,2023NE008329,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,218490.0,4,444041,15,INVESTIMENTO,40,36985463000105,MUNICIPIO DE COCALZINHO DE GOIAS,GO,2023RO008365,2023-07-06,46,600000.0,35519
24762,2023NME000020311,2023NE008368,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219085.0,3,334041,23,CUSTEIO,40,18398974000130,MUNICIPIO DE NANUQUE,MG,2023RO008404,2023-07-06,82,45000.0,32722
24840,2023NME000020389,2023NE008410,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219081.0,3,334041,19,CUSTEIO,40,03507514000126,MUNICIPIO DE NOSSA SENHORA DO LIVRAMENTO,MT,2023RO008446,2023-07-06,1258866,300000.0,32937
23766,2022NME000018421,,1,Minuta de Empenho,1,Empenho Original,AGUARDANDO_GERACAO_EMPENHO,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207334.0,4,444041,23,INVESTIMENTO,40,18094755000168,MUNICIPIO DE BARROSO,MG,,2022-12-13,106,40000.0,22371
23796,2022NME000018451,,1,Minuta de Empenho,1,Empenho Original,AGUARDANDO_GERACAO_EMPENHO,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207599.0,4,444041,47,INVESTIMENTO,40,13119300000136,MUNICIPIO DE TOBIAS BARRETO,SE,,2022-12-13,4,250000.0,22399
23798,2022NME000018453,,1,Minuta de Empenho,1,Empenho Original,AGUARDANDO_GERACAO_EMPENHO,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0100000000,T.ESPECIAIS,207640.0,4,444041,15,INVESTIMENTO,40,01629276000104,MUNICIPIO DE NOVO GAMA,GO,,2022-12-13,10,430000.0,22401
23802,2022NME000018457,,1,Minuta de Empenho,1,Empenho Original,AGUARDANDO_GERACAO_EMPENHO,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207663.0,4,444041,31,INVESTIMENTO,40,10347466000111,MUNICIPIO DE FLORES,PE,,2022-12-13,1,2000000.0,22405
23804,2022NME000018459,,1,Minuta de Empenho,1,Empenho Original,AGUARDANDO_GERACAO_EMPENHO,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207671.0,4,444041,33,INVESTIMENTO,40,01519467000105,MUNICIPIO DE SAO LUIS DO PIAUI,PI,,2022-12-13,13,600000.0,22407
16674,2022NME000009893,2022NE001541,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206947.0,4,444041,33,INVESTIMENTO,40,06554026000168,MUNICIPIO DE ARRAIAL,PI,2022RO001582,2022-05-17,70,200000.0,14963
16677,2022NME000009896,2022NE001542,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206947.0,4,444041,33,INVESTIMENTO,40,06553770000148,MUNICIPIO DE MONSENHOR HIPOLITO,PI,2022RO001583,2022-05-17,62,200000.0,14966
16679,2022NME000009898,2022NE002736,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,16430951000130,MUNICIPIO DE SAO FELIX DO CORIBE,BA,2022RO002777,2022-05-17,67,150000.0,14968
16678,2022NME000009897,2022NE002743,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,13654421000188,MUNICIPIO DE ANGICAL,BA,2022RO002784,2022-05-17,69,100000.0,14967
16681,2022NME000009900,2022NE002745,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,13845086000103,MUNICIPIO DE SERRINHA,BA,2022RO002786,2022-05-17,53,200000.0,14970
23107,2022NME000016326,2022NE007662,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207618.0,4,444041,45,INVESTIMENTO,40,51885242000140,MUNICIPIO DE CAMPINAS,SP,2022RO007703,2022-05-17,54,300000.0,21708
23104,2022NME000016323,2022NE007664,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207618.0,4,444041,45,INVESTIMENTO,40,67360420000150,MUNICIPIO DE ALAMBARI,SP,2022RO007705,2022-05-17,62,169682.0,21705
11015,2021NME000001594,2021NE004546,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,197115.0,4,444041,41,INVESTIMENTO,40,15845365000194,MUNICIPIO DE SANTA LUZIA D'OESTE,RO,2021RO004564,2021-08-09,5,900000.0,9976
16685,2022NME000009904,2022NE002727,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,13655436000160,MUNICIPIO DE SAO DESIDERIO,BA,2022RO002768,2022-05-17,55,200000.0,14974
16684,2022NME000009903,2022NE002741,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,13654892000196,MUNICIPIO DE COTEGIPE,BA,2022RO002782,2022-05-17,63,150000.0,14973
16686,2022NME000009905,2022NE002744,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,13655659000128,MUNICIPIO DE TABOCAS DO BREJO VELHO,BA,2022RO002785,2022-05-17,73,100000.0,14975
23111,2022NME000016330,2022NE007676,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207618.0,4,444041,45,INVESTIMENTO,40,46599833000111,MUNICIPIO DE VALENTIM GENTIL,SP,2022RO007717,2022-05-17,63,150000.0,21712
16687,2022NME000009906,2022NE002725,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,13676309000148,MUNICIPIO DE TANHACU,BA,2022RO002766,2022-05-17,57,200000.0,14976
16689,2022NME000009908,2022NE002734,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,13696521000177,MUNICIPIO DE ACAJUTIBA,BA,2022RO002775,2022-05-17,68,100000.0,14978
16692,2022NME000009911,2022NE002735,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,13752415000163,MUNICIPIO DE FIRMINO ALVES,BA,2022RO002776,2022-05-17,39,1000000.0,14981
16690,2022NME000009909,2022NE002739,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,13700174000109,MUNICIPIO DE DARIO MEIRA,BA,2022RO002780,2022-05-17,59,200000.0,14979
16688,2022NME000009907,2022NE002742,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,13692033000191,MUNICIPIO DE PILAO ARCADO,BA,2022RO002783,2022-05-17,65,150000.0,14977
16712,2022NME000009931,2022NE004126,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,77816510000166,MUNICIPIO DE FRANCISCO BELTRAO,PR,2022RO004167,2022-05-17,49,100000.0,15004
16695,2022NME000009914,2022NE002717,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,14147458000182,MUNICIPIO DE BARRO PRETO,BA,2022RO002758,2022-05-17,71,100000.0,14984
16696,2022NME000009915,2022NE002724,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,14205959000178,MUNICIPIO DE LAFAIETE COUTINHO,BA,2022RO002765,2022-05-17,72,100000.0,14985
16697,2022NME000009916,2022NE002738,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,14210512000197,MUNICIPIO DE ITANHEM,BA,2022RO002779,2022-05-17,74,100000.0,14986
23122,2022NME000016341,2022NE007687,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207621.0,4,443041,37,INVESTIMENTO,30,08241739000105,ESTADO DO RIO GRANDE DO NORTE,RN,2022RO007728,2022-05-17,3,2939682.0,21723
16699,2022NME000009918,2022NE002720,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,16137291000102,MUNICIPIO DE AURELINO LEAL,BA,2022RO002761,2022-05-17,51,200000.0,14988
16701,2022NME000009920,2022NE000105,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206754.0,4,444041,01,INVESTIMENTO,40,84306661000130,MUNICIPIO DE PORTO ACRE,AC,2022RO000146,2022-05-17,17,300000.0,14991
16708,2022NME000009927,2022NE004136,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,95587648000112,MUNICIPIO DE NOVA LARANJEIRAS,PR,2022RO004177,2022-05-17,58,400000.0,14999
16703,2022NME000009922,2022NE000106,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206754.0,4,443041,01,INVESTIMENTO,30,63606479000124,ESTADO DO ACRE,AC,2022RO000147,2022-05-17,19,438982.0,14993
16705,2022NME000009924,2022NE000109,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206754.0,4,444041,01,INVESTIMENTO,40,04012548000102,MUNICIPIO DE CRUZEIRO DO SUL,AC,2022RO000150,2022-05-17,13,1700000.0,14996
16702,2022NME000009921,2022NE000112,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206754.0,4,444041,01,INVESTIMENTO,40,84306463000176,MUNICIPIO DE MARECHAL THAUMATURGO,AC,2022RO000153,2022-05-17,14,250000.0,14992
16698,2022NME000009917,2022NE002722,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207051.0,4,444041,07,INVESTIMENTO,40,15088800000183,MUNICIPIO DE RIO REAL,BA,2022RO002763,2022-05-17,40,200000.0,14987
16504,2022NME000009723,2022NE002752,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207052.0,4,444041,45,INVESTIMENTO,40,46137410000180,MUNICIPIO DE BAURU,SP,2022RO002793,2022-05-17,67,250000.0,14720
16706,2022NME000009925,2022NE000113,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206754.0,4,444041,01,INVESTIMENTO,40,04059671000189,MUNICIPIO DE MANCIO LIMA,AC,2022RO000154,2022-05-17,15,1000000.0,14997
16714,2022NME000009933,2022NE004138,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,76245042000154,MUNICIPIO DE JATAIZINHO,PR,2022RO004179,2022-05-17,55,200000.0,15006
16715,2022NME000009934,2022NE004139,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,75654566000136,MUNICIPIO DE MALLET,PR,2022RO004180,2022-05-17,56,250000.0,15007
16710,2022NME000009929,2022NE004142,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,76995414000160,MUNICIPIO DE CHOPINZINHO,PR,2022RO004183,2022-05-17,46,150000.0,15002
16709,2022NME000009928,2022NE004147,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,76002658000102,MUNICIPIO DE CAMPO DO TENENTE,PR,2022RO004188,2022-05-17,43,100000.0,15001
16776,2022NME000009995,2022NE001414,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206921.0,4,444041,45,INVESTIMENTO,40,44935278000126,MUNICIPIO DE RANCHARIA,SP,2022RO001455,2022-05-17,11,200000.0,15084
21434,2022NME000014653,2022NE005267,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207350.0,4,444041,43,INVESTIMENTO,40,82561093000198,MUNICIPIO DE SAO JOAQUIM,SC,2022RO005308,2022-05-17,8,500000.0,20035
15868,2022NME000009087,2022NE007688,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207622.0,3,334041,42,CUSTEIO,40,01613028000167,MUNICIPIO DE IRACEMA,RR,2022RO007729,2022-05-17,2,300000.0,16286
16723,2022NME000009942,2022NE004125,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,76020460000143,MUNICIPIO DE ANTONIO OLINTO,PR,2022RO004166,2022-05-17,39,200000.0,15017
16719,2022NME000009938,2022NE004134,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,75963256000101,MUNICIPIO DE RIO AZUL,PR,2022RO004175,2022-05-17,63,250000.0,15011
16724,2022NME000009943,2022NE004140,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,76208867000107,MUNICIPIO DE CASCAVEL,PR,2022RO004181,2022-05-17,44,100000.0,15018
16718,2022NME000009937,2022NE004143,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,75829416000116,MUNICIPIO DE RANCHO ALEGRE,PR,2022RO004184,2022-05-17,62,300000.0,15010
16720,2022NME000009939,2022NE004146,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,75392019000120,MUNICIPIO DE SANTA MARIANA,PR,2022RO004187,2022-05-17,65,300000.0,15012
16722,2022NME000009941,2022NE004149,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,01612906000120,MUNICIPIO DE BOA VENTURA DE SAO ROQUE,PR,2022RO004190,2022-05-17,41,100000.0,15016
16725,2022NME000009944,2022NE004150,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,01609843000152,MUNICIPIO DE PONTAL DO PARANA,PR,2022RO004191,2022-05-17,61,300000.0,15019
16717,2022NME000009936,2022NE004152,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,76178011000128,MUNICIPIO DE PINHAO,PR,2022RO004193,2022-05-17,60,100000.0,15009
17718,2022NME000010937,2022NE007689,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207622.0,4,444041,42,INVESTIMENTO,40,01613028000167,MUNICIPIO DE IRACEMA,RR,2022RO007730,2022-05-17,1,2700000.0,16286
16767,2022NME000009986,2022NE006833,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207526.0,4,444041,04,INVESTIMENTO,40,00720553000119,MUNICIPIO DE VITORIA DO JARI,AP,2022RO006874,2022-05-17,11,200000.0,15074
16731,2022NME000009950,2022NE004133,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,77008068000141,MUNICIPIO DE IBAITI,PR,2022RO004174,2022-05-17,52,200000.0,15025
16726,2022NME000009945,2022NE004144,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,76290709000130,MUNICIPIO DE ASSAI,PR,2022RO004185,2022-05-17,40,100000.0,15020
16728,2022NME000009947,2022NE004148,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,75845503000167,MUNICIPIO DE CENTENARIO DO SUL,PR,2022RO004189,2022-05-17,45,200000.0,15022
16729,2022NME000009948,2022NE004156,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207207.0,4,444041,29,INVESTIMENTO,40,76022508000152,MUNICIPIO DE GUARAQUECABA,PR,2022RO004197,2022-05-17,50,500000.0,15023
16744,2022NME000009963,2022NE007000,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207547.0,4,444041,15,INVESTIMENTO,40,02451938000153,MUNICIPIO DE ITABERAI,GO,2022RO007041,2022-05-17,2,600000.0,15042
16743,2022NME000009962,2022NE007013,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207547.0,4,444041,15,INVESTIMENTO,40,01291707000167,MUNICIPIO DE GOIANIRA,GO,2022RO007054,2022-05-17,15,536000.0,15041
19987,2022NME000013206,2022NE002681,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207048.0,4,444041,07,INVESTIMENTO,40,14217343000117,MUNICIPIO DE MACURURE,BA,2022RO002722,2022-05-17,1240612,950000.0,18588
